DeviceName,,,,,,,,,
ACLWEBNTS02,,,,,,,,,
ACWDFS01,,,,,,,,,
ACWLIC01,,,,,,,,,
ACWPWCHE01,,,,,,,,,
ADGWEBDEV101CL,,,,,,,,,
ADGWEBDEV103,,,,,,,,,
ADLAD01,,,,,,,,,
ADLNASAV101,,,,,,,,,
ADLPWC02,,,,,,,,,
AIRPP01,,,,,,,,,
ai-squad-test-v,,,,,,,,,
AKLFS102,,,,,,,,,
AKLNASAV101,,,,,,,,,
AKLOPS101,,,,,,,,,
AKLPWC02,,,,,,,,,
AKLSVC101,,,,,,,,,
AKLVMLIC01,,,,,,,,,
AMRAD101,,,,,,,,,
AMRASRTEST04,,,,,,,,,
AMRAVEXTSQL101,,,,,,,,,
AMRCLARITY02,,,,,,,,,
AMRCLARITY03,,,,,,,,,
AMRCOMMSERVE,,,,,,,,,
AMRCVMA01,,,,,,,,,
AMRDNS01,,,,,,,,,
AMRDNS02,,,,,,,,,
AMRIOCIRIS,,,,,,,,,
AMRMFA101,,,,,,,,,
AMRNETUTIL01,,,,,,,,,
AMRPDEPDMP101,,,,,,,,,
AMRPDEPDMPD01,,,,,,,,,
AMRPWAUTO101,,,,,,,,,
AMRPZERTO101,,,,,,,,,
AMRSEC02,,,,,,,,,
AMRSQLBIMC01L1,,,,,,,,,
AMRSWINDSSQL101,,,,,,,,,
AMRSWNPM101,,,,,,,,,
AMRTZERTO01,,,,,,,,,
AMRUCUTIL101,,,,,,,,,
AMRUTIL01,,,,,,,,,
AMRUTIL101,,,,,,,,,
AMRUTIL102,,,,,,,,,
AMRUTIL103,,,,,,,,,
AMRWEB02,,,,,,,,,
AMSAD01,,,,,,,,,
AMSDFS01,,,,,,,,,
AMSLIC03,,,,,,,,,
AMSPRINT02,,,,,,,,,
AMSPWCHE01,,,,,,,,,
am-temp11eec2b5,,,,,,,,,
am-temp1d4f22ff,,,,,,,,,
am-temp2e8bfe70,,,,,,,,,
am-temp53faf311,,,,,,,,,
am-temp739c5eb3,,,,,,,,,
am-temp770c781c,,,,,,,,,
am-temp775eaa3b,,,,,,,,,
am-tempa1e9b9dd,,,,,,,,,
am-tempe1f50a1a,,,,,,,,,
am-tempeea274f3,,,,,,,,,
am-tempf5d1c4a9,,,,,,,,,
amxgislic01,,,,,,,,,
AMXNDES01,,,,,,,,,
AMXRWA02,,,,,,,,,
APPSTOREPROD01,,,,,,,,,
ARUP-ACCS-NEW,,,,,,,,,
ARUPAUTOHYBRIDV,,,,,,,,,
ARUPRAP101,,,,,,,,,
ATLNTS03,,,,,,,,,
AUAZMIGRATE101,,,,,,,,,
augislic01,,,,,,,,,
AUPRODIPP01,,,,,,,,,
AUSACOWIKI01,,,,,,,,,
AUSAIPS201,,,,,,,,,
AUSARCH01,,,,,,,,,
AUSBRIDWEB01,,,,,,,,,
AUSCLARITY02,,,,,,,,,
AUSDATACOLLEC01,,,,,,,,,
AUSDC1JUMP101,,,,,,,,,
AUSDEVWS01,,,,,,,,,
AUSDOORS01,,,,,,,,,
auseicccore01,,,,,,,,,
auseicccore02,,,,,,,,,
auseiccedge01,,,,,,,,,
auseiccedge02,,,,,,,,,
auseiccmon01,,,,,,,,,
auseiccmon02,,,,,,,,,
AUSENVSRV01,,,,,,,,,
AUSFLOOD01,,,,,,,,,
AUSFLOOD02,,,,,,,,,
AUSFLOOD03,,,,,,,,,
AUSGSGBLD101,,,,,,,,,
AUSHPC301,,,,,,,,,
AUSJMSE101,,,,,,,,,
AUSLIC01,,,,,,,,,
AUSLIC02,,,,,,,,,
AUSLIC03,,,,,,,,,
AUSLIC04,,,,,,,,,
AUSMFA101,,,,,,,,,
AUSNETUTIL01,,,,,,,,,
AUSNETUTIL02,,,,,,,,,
AUSNETUTIL03,,,,,,,,,
AUSPASAT101,,,,,,,,,
AUSPBI01,,,,,,,,,
AUSPDEPDMP101,,,,,,,,,
AUSPSSE01,,,,,,,,,
AUSPW112,,,,,,,,,
AUSPW114,,,,,,,,,
AUSPWGWY102,,,,,,,,,
AUSPWIS01,,,,,,,,,
AUSPWREN02,,,,,,,,,
AUSPWSQL01,,,,,,,,,
AUSPWSQL102,,,,,,,,,
AUSPWTEST01,,,,,,,,,
AUSPWUSS101,,,,,,,,,
AUSPWWS01,,,,,,,,,
AUSPZERTO101,,,,,,,,,
AUSRDS101,,,,,,,,,
AUSRWAWEB,,,,,,,,,
AUSSNOWMID01,,,,,,,,,
AUSSNOWMID02,,,,,,,,,
AUSSQLSHR101,,,,,,,,,
AUSSQLSHRU01,,,,,,,,,
AUSSVC101,,,,,,,,,
AUSSVC102,,,,,,,,,
AUSSWNPM202,,,,,,,,,
AUSSWNPM203,,,,,,,,,
AUSTRANS01,,,,,,,,,
AUSTRANSSQL01,,,,,,,,,
AUSUCMA11,,,,,,,,,
AUSUTIL102,,,,,,,,,
AUSUTIL111,,,,,,,,,
AUSVSBS101,,,,,,,,,
AUTREESIZE01,,,,,,,,,
AUVMLIC04,,,,,,,,,
AWAUACOSRV,,,,,,,,,
AWAUACOSRV01,,,,,,,,,
AWAUACOSRV02,,,,,,,,,
AWAUACOSRV03,,,,,,,,,
AWAUACOSRV04,,,,,,,,,
AWAUACOSRV05,,,,,,,,,
AWLSDYNAPR05,,,,,,,,,
AWLSDYNAPR06,,,,,,,,,
AWLSDYNAPR07,,,,,,,,,
AWLSDYNAPR08,,,,,,,,,
AWLSDYNAPR11,,,,,,,,,
AWLSDYNAPR12,,,,,,,,,
AWS-ELAPLAN-LIC,,,,,,,,,
AWS-SOFI-LIC,,,,,,,,,
